55.69,255
55.53,255
55.34,255
55.19,255
55,255
54.84,255
54.69,255
54.5,255
54.34,255
54.22,255
54.06,255
53.88,255
53.72,255
53.59,255
53.47,255
53.31,255
53.16,255
53.06,255
52.88,255
52.75,255
52.63,255
52.47,255
52.38,255
52.25,255
52.16,255
52.03,255
51.88,255
51.75,255
51.66,255
51.56,255
51.44,255
51.34,255
51.22,255
51.13,255
51.03,255
50.91,255
50.81,255
50.75,255
50.63,255
50.53,255
50.47,255
50.34,255
50.28,255
50.19,255
50.09,255
50,255
49.91,255
49.81,255
49.72,255
49.66,255
49.56,255
49.53,255
49.41,255
49.34,255
49.25,255
49.16,255
49.06,255
49.03,255
48.94,255
48.84,255
48.78,255
48.69,255
48.63,255
48.53,255
48.47,255
48.41,255
48.38,255
48.31,255
48.22,255
48.16,255
48.09,255
48.09,255
48,255
47.97,255
47.88,255
47.81,255
47.75,255
47.72,255
47.69,255
47.63,255
47.56,255
47.53,255
47.47,255
47.41,255
47.34,255
47.31,255
47.25,255
47.22,255
47.19,255
47.13,255
47.09,255
47.03,255
47.03,255
46.91,255
46.88,255
46.84,255
46.81,255
46.75,255
46.72,255
46.66,255
46.63,255
46.59,255
46.59,255
46.53,255
46.5,255
46.47,255
46.44,255
46.44,255
46.38,255
46.34,255
46.31,255
46.25,255
46.22,255
46.22,255
46.16,255
46.16,255
46.09,255
46.09,255
46.06,255
46.06,255
46.03,255
46,255
45.94,255
45.94,255
45.91,255
45.88,255
45.84,255
45.78,255
45.78,255
45.75,255
45.69,255
45.69,255
45.63,255
45.63,255
45.56,255
45.56,255
45.5,255
45.53,255
45.5,255
45.47,255
45.47,255
45.44,255
45.41,255
45.38,255
45.38,255
45.31,255
45.31,255
45.28,255
45.25,255
45.25,255
45.22,255
45.22,255
45.16,255
45.16,255
45.16,255
45.09,255
45.09,255
45.09,255
45.06,255
45.03,255
45,255
45,255
45,255
44.94,255
44.97,255
44.91,255
44.94,255
44.88,255
44.88,255
44.84,255
44.84,255
44.84,255
44.81,255
44.81,255
44.78,255
44.75,255
44.75,255
44.72,255
44.75,255
44.72,255
44.72,255
44.66,255
44.66,255
44.66,0
44.75,0
44.88,0
45.03,0
45.28,0
45.63,0
45.88,0
46.13,0
46.41,0
46.69,0
46.97,0
47.25,0
47.53,0
47.81,0
48.06,0
48.34,0
48.63,0
48.88,0
49.16,0
49.44,0
49.72,0
50,0
50.31,0
50.59,0
50.94,0
51.19,0
51.47,0
51.75,0
52.09,0
52.34,0
52.66,0
52.94,0
53.22,0
53.5,0
53.81,0
54.13,0
54.47,0
54.72,0
55,0
55.34,0
55.63,0
55.94,0
56.22,0
56.56,0
56.88,0
57.13,0
57.44,0
57.75,0
58.09,0
58.34,0
58.69,0
59,0
59.31,0
59.59,0
59.91,0
60.28,0
60.56,0
60.84,0
61.16,0
61.44,0
61.78,0
62.06,0
62.41,0
62.72,0
63.03,0
63.31,0
63.63,0
63.94,0
64.25,0
64.56,0
64.87,0
65.19,0
65.5,0
65.81,0
66.12,0
66.44,0
66.75,0
67.06,0
67.34,0
67.66,0
67.97,0
68.28,0
68.59,0
68.91,0
69.19,0
69.5,0
69.81,0
70.09,0
70.41,0
70.72,0
71.03,0
71.31,0
71.62,0
71.94,0
72.22,0
72.5,0
72.81,0
73.12,0
73.44,0
73.72,0
74.06,0
74.34,0
74.62,0
74.97,0
75.28,0
75.56,0
75.84,0
76.16,0
76.47,0
76.78,0
77.06,0
77.37,0
77.66,0
78,0
78.25,0
78.56,0
78.87,0
79.16,0
79.44,0
79.72,0
80.03,0
80.34,0
80.59,0
80.91,0
81.22,0
81.47,0
81.78,0
82.03,0
82.34,0
82.59,0
82.91,0
83.19,0
83.47,0
83.78,0
84.06,0
84.37,0
84.66,0
84.94,0
85.22,0
85.5,0
85.81,0
86.06,0
86.34,0
86.62,0
86.87,0
87.12,0
87.41,0
87.69,0
87.94,0
88.25,0
88.53,0
88.78,0
89.06,0
89.34,0
89.59,0
89.87,0
90.12,0
90.41,0
90.66,0
90.91,255
90.62,255
89.75,255
88.75,255
87.75,255
86.78,255
85.91,255
85,255
84.19,255
83.34,255
82.62,255
81.87,255
81.16,255
80.44,255
79.78,255
79.09,255
78.47,255
77.87,255
77.28,255
76.72,255
76.12,255
75.56,255
75.03,255
74.47,255
73.97,255
73.44,255
72.94,255
72.44,255
71.97,255
71.5,255
71.03,255
70.56,255
70.12,255
69.69,255
69.25,255
68.81,255
68.41,255
68,255
67.62,255
67.22,255
66.84,255
66.44,255
66.06,255
65.72,255
65.34,255
65,255
64.62,255
64.31,255
64,255
63.66,255
63.38,255
63.06,255
62.72,255
62.44,255
62.13,255
61.84,255
61.56,255
61.28,255
61,255
60.72,255
60.44,255
60.19,255
59.94,255
59.69,255
59.44,255
59.22,255
58.97,255
58.72,255
58.53,255
58.28,255
58.06,255
57.84,255
57.63,255
57.41,255
57.19,255
57.03,255
56.78,255
56.59,255
56.41,255
56.22,255
56.03,255
55.88,255
55.63,255
55.5,255
55.28,255
55.13,255
54.97,255
54.78,255
54.63,255
54.47,255
54.31,255
54.13,255
53.97,255
53.84,255
53.69,255
53.56,255
53.41,255
53.28,255
53.13,255
53,255
52.84,255
52.75,255
52.59,255
52.5,255
52.31,255
52.22,255
52.13,255
52,255
51.91,255
51.81,255
51.66,255
51.56,255
51.44,255
51.34,255
51.22,255
51.16,255
51.06,255
50.94,255
50.81,255
50.72,255
50.63,255
50.53,255
50.44,255
50.31,255
50.22,255
50.13,255
50.06,255
49.94,255
49.84,255
49.75,255
49.69,255
49.59,255
49.5,255
49.41,255
49.34,255
49.25,255
49.19,255
49.09,255
49.03,255
48.94,255
48.88,255
48.81,255
48.78,255
48.66,255
48.63,255
48.53,255
48.47,255
48.41,255
48.34,255
48.25,255
48.19,255
48.13,255
48.06,255
48,255
47.97,255
47.91,255
47.84,255
47.84,255
47.75,255
47.69,255
47.59,255
47.5,255
47.47,255
47.41,255
47.41,255
47.34,255
47.28,255
47.25,255
47.19,255
47.13,255
47.09,255
47.03,255
46.97,255
46.97,255
46.94,255
46.88,255
46.84,255
46.78,255
46.75,255
46.69,255
46.63,255
46.63,255
46.59,255
46.53,255
46.47,255
46.47,255
46.41,255
46.38,255
46.34,255
46.31,255
46.28,255
46.22,255
46.19,255
46.19,255
46.13,255
46.09,255
46.06,255
46.06,255
46,255
45.97,255
45.94,255
45.91,255
45.88,255
45.84,255
45.81,255
45.78,255
45.75,255
45.72,255
45.66,255
45.66,255
45.63,255
45.63,255
45.56,255
45.56,255
45.53,255
45.44,255
45.47,255
45.47,255
45.41,255
45.41,255
45.34,255
45.34,255
45.31,255
45.25,255
45.22,255
45.22,255
45.22,255
45.19,255
45.16,255
45.13,255
45.13,255
45.09,255
45.06,255
45.03,255
45.06,255
45.03,255
45,255
44.97,255
44.97,255
44.91,255
44.91,255
44.91,255
44.88,255
44.84,255
44.84,255
44.81,255
44.81,255
44.81,255
44.78,255
44.75,255
44.75,255
44.75,255
44.72,255
44.72,255
44.69,255
44.66,255
44.66,255
44.63,255
44.59,255
44.59,255
44.56,255
44.56,255
44.56,255
44.53,255
44.5,255
44.5,255
44.47,0
44.56,0
44.72,0
44.88,0
45.16,0
45.44,0
45.72,0
46,0
46.28,0
46.53,0
46.78,0
47.09,0
47.34,0
47.66,0
47.94,0
48.19,0
48.5,0
48.75,0
49.06,0
49.34,0
49.63,0
49.94,0
50.22,0
50.47,0
50.78,0
51.03,0
51.38,0
51.66,0
51.97,0
52.25,0
52.56,0
52.84,0
53.13,0
53.44,0
53.75,0
54.09,0
54.38,0
54.66,0
54.97,0
55.28,0
55.59,0
55.91,0
56.16,0
56.5,0
56.81,0
57.09,0
57.44,0
57.75,0
58.06,0
58.34,0
58.66,0
58.97,0
59.25,0
59.59,0
59.88,0
60.22,0
60.5,0
60.81,0
61.09,0
61.41,0
61.75,0
62.06,0
62.38,0
62.72,0
63.03,0
63.31,0
63.66,0
63.97,0
64.28,0
64.59,0
64.94,0
65.25,0
65.56,0
65.91,0
66.19,0
66.53,0
66.81,0
67.12,0
67.44,0
67.75,0
68.09,0
68.37,0
68.69,0
69,0
69.31,0
69.59,0
69.91,0
70.22,0
70.56,0
70.91,0
71.19,0
71.47,0
71.81,0
72.09,0
72.41,0
72.69,0
73,0
73.31,0
73.62,0
73.94,0
74.28,0
74.53,0
74.87,0
75.19,0
75.47,0
75.81,0
76.06,0
76.37,0
76.66,0
76.97,0
77.31,0
77.59,0
77.91,0
78.22,0
78.5,0
78.81,0
79.12,0
79.44,0
79.69,0
80,0
80.31,0
80.56,0
80.87,0
81.16,0
81.47,0
81.72,0
82.03,0
82.28,0
82.56,0
82.84,0
83.12,0
83.41,0
83.69,0
83.97,0
84.25,0
84.53,0
84.81,0
85.12,0
85.41,0
85.66,0
85.94,0
86.22,0
86.5,0
86.78,0
87.06,0
87.37,0
87.62,0
87.87,0
88.19,0
88.44,0
88.69,0
88.97,0
89.25,0
89.5,0
89.81,0
90.06,0
90.31,0
90.56,0
90.84,0
91.09,255
90.78,255
89.91,255
88.87,255
87.87,255
86.91,255
85.97,255
85.06,255
84.22,255
83.44,255
82.62,255
81.87,255
81.16,255
80.5,255
79.78,255
79.12,255
78.5,255
77.87,255
77.28,255
76.66,255
76.06,255
75.53,255
74.94,255
74.41,255
73.87,255
73.37,255
72.87,255
72.34,255
71.87,255
71.37,255
70.94,255
70.47,255
70.03,255
69.56,255
69.12,255
68.66,255
68.31,255
67.84,255
67.47,255
67.09,255
66.69,255
66.31,255
65.94,255
65.59,255
65.25,255
64.91,255
64.53,255
64.19,255
63.88,255
63.56,255
63.25,255
62.94,255
62.63,255
62.34,255
62.03,255
61.75,255
61.47,255
61.19,255
60.91,255
60.59,255
60.34,255
60.09,255
59.84,255
59.56,255
59.31,255
59.09,255
58.81,255
58.63,255
58.38,255
58.16,255
57.94,255
57.72,255
57.5,255
57.28,255
57.06,255
